station_name	latitude	longitude	elevation	Instrumentation	start_date	start_time
TTN003	22.617	120.998	114	CV57	1 0322	08140
TTN003	22.615	121.007	114	CV57	1 0814	19150
TTN003	22.615	121.007	296	SMTA	1 1915	99999
TTN004	22.91	121.129	304	IDS	9212	03220
TTN004	22.91	121.129	112	CV57	1 0322	08140
TTN004	22.907	121.136	112	CV57	1 0814	99999
TTN005	22.755	121.141	131	A900	1 9411	08140
TTN005	22.753	121.148	131	A900	1 0814	12241
TTN005	22.753	121.148	161	NANO	1 1224	99999
TTN006	22.772	121.137	243	A900	9411	08140
TTN006	22.77	121.145	243	A900	0814	13232
TTN006	22.77	121.145	378	NANO	1 1323	99999
TTN007	22.763	121.142	055	A900	9411	08140
TTN007	22.762	121.151	055	A900	0814	13232
TTN007	22.76	121.15	345	NANO	1 1323	99999
TTN008	22.758	121.15	197	A900	9411	08140
TTN008	22.757	121.158	197	A900	0814	13232
TTN008	22.757	121.159	325	NANO	1 1323	99999
TTN009	22.748	121.144	037	A900	1 9411	08140
TTN009	22.747	121.152	037	A900	1 0814	13232
TTN009	22.747	121.152	395	NANO	1 1323	99999
TTN010	22.738	121.114	168	A900	1 9309	08140
TTN010	22.737	121.122	168	A900	1 0814	13232
TTN010	22.737	121.122	343	NANO	1 1323	99999
TTN011	22.783	121.111	228	A900	9309	96073
TTN011	22.783	121.111	228	A900	0013	08140
TTN011	22.78	121.12	228	A900	0814	13232
TTN011	22.78	121.119	342	NANO	1 1323	99999
TTN012	22.765	121.135	251	A900	9411	08140
TTN012	22.763	121.142	251	A900	0814	13232
TTN012	22.763	121.141	334	NANO	1 1323	99999
TTN013	22.767	121.127	245	A900	1 9309	08140
TTN013	22.765	121.135	245	A900	1 0814	13232
TTN013	22.765	121.135	360	NANO	1 1323	15210
TTN013	22.765	121.135	141	NANO	1 1521	15223
TTN013	22.765	121.136	360	NANO	1 1522	99999
TTN014	23.098	121.365	197	A900	1 9309	94111
TTN014	23.098	121.365	411	A900	1 9411	08140
TTN014	23.097	121.373	411	A900	1 0814	08211
TTN014	23.097	121.373	246	SMTA	1 0821	99999
TTN015	22.753	121.147	055	A900	1 9309	94111
TTN015	22.753	121.147	344	A900	1 9411	08140
TTN015	22.752	121.155	344	A900	1 0814	09200
TTN015	22.752	121.155	524	SMTA	1 0920	17153
TTN015	22.752	121.155	545	SMTA	1 1716	99999
TTN016	22.357	120.895	014	A900	1 9310	94111
TTN016	22.357	120.895	366	A900	1 9411	08140
TTN016	22.355	120.903	366	A900	1 0814	09200
TTN016	22.355	120.903	512	SMTA	1 0920	99999
TTN017	22.038	121.55	148	A900	1 9310	94111
TTN017	22.038	121.55	317	A900	1 9411	08140
TTN017	22.037	121.558	317	A900	1 0814	08222
TTN017	22.037	121.558	290	SMTA	1 0822	10220
TTN017	22.037	121.558	523	SMTA	1 1022	17153
TTN017	22.037	121.558	524	SMTA	1 1716	99999
TTN018	22.818	121.072	251	A900	1 9310	94111
TTN018	22.818	121.072	320	A900	1 9411	08140
TTN018	22.817	121.08	320	A900	1 0814	09200
TTN018	22.817	121.08	545	SMTA	1 0920	17153
TTN018	22.817	121.08	239	SMTA	1 1716	99999
TTN019	22.37	120.876	084	A900	1 9310	94111
TTN019	22.37	120.876	353	A900	1 9411	98081
TTN020	23.127	121.207	393	A900	9411	08140
TTN020	23.125	121.215	393	A900	0814	14152
TTN020	23.125	121.215	422	NANO	1 1415	99999
TTN021	23.103	121.168	371	A900	9411	96063
TTN021	23.103	121.168	206	A900	0013	08140
TTN021	23.1	121.176	206	A900	0814	12241
TTN021	23.102	121.176	131	NANO	1 1224	99999
TTN022	23.097	121.211	376	A900	1 9411	04200
TTN022	23.097	121.211	376	A900	1 0420	08140
TTN022	23.095	121.219	376	A900	1 0814	09200
TTN022	23.095	121.219	526	SMTA	1 0920	99999
TTN023	23.052	121.157	437	A900	9411	08140
TTN023	23.05	121.165	437	A900	0814	14152
TTN023	23.05	121.164	419	NANO	1 1415	99999
TTN024	22.972	121.109	316	A900	9411	08140
TTN024	22.97	121.117	316	A900	0814	14232
TTN024	22.97	121.117	189	SMTA	1 1423	99999
TTN025	22.903	121.073	396	A900	9411	08140
TTN025	22.902	121.081	396	A900	0814	14232
TTN025	22.902	121.08	178	SMTA	1 1423	18211
TTN025	22.902	121.08	541	NANO	1 1821	99999
TTN026	22.86	121.084	421	A900	1 9411	04200
TTN026	22.86	121.084	421	A900	1 0420	08140
TTN026	22.858	121.092	421	A900	1 0814	09200
TTN026	22.858	121.092	505	SMTA	1 0920	19150
TTN026	22.858	121.092	456	NANO	1 1821	99999
TTN027	22.808	121.086	324	A900	9411	08140
TTN027	22.807	121.094	324	A900	0814	14232
TTN027	22.807	121.094	157	SMTA	1 1423	99999
TTN028	22.778	121.055	334	A900	9411	08140
TTN028	22.777	121.063	334	A900	0814	14232
TTN028	22.777	121.063	171	SMTA	1 1423	99999
TTN029	22.717	121.041	356	A900	9411	08140
TTN029	22.715	121.049	356	A900	0814	14243
TTN029	22.717	121.049	231	SMTA	1 1424	99999
TTN030	22.698	121.018	407	A900	9411	08140
TTN030	22.697	121.026	407	A900	0814	14231
TTN030	22.697	121.026	194	SMTA	1 1423	99999
TTN031	23.357	121.46	304	A900	9411	08140
TTN031	23.355	121.468	304	A900	0814	14243
TTN031	23.355	121.467	237	SMTA	1 1424	15172
TTN031	23.355	121.467	119	CV57	1 1517	17131
TTN031	23.355	121.467	372	SMTA	1 1713	18211
TTN031	23.355	121.467	549	NANO	1 1821	99999
TTN032	23.245	121.406	386	A900	9411	08140
TTN032	23.243	121.414	386	A900	0814	14243
TTN032	23.243	121.414	233	SMTA	1 1424	99999
TTN033	23.193	121.388	307	A900	9411	08140
TTN033	23.192	121.396	307	A900	0814	15231
TTN033	23.192	121.396	303	SMTA	1 1523	16192
TTN033	23.192	121.396	665	SMTA	1 1717	19141
TTN033	23.192	121.396	355	SMTA	1 1914	99999
TTN034	22.897	121.241	363	A900	9411	08140
TTN034	22.895	121.249	363	A900	0814	14232
TTN034	22.928	121.268	204	SMTA	1 1423	17233
TTN034	22.895	121.249	204	SMTA	1 1724	99999
TTN035	22.878	121.219	310	A900	9411	08140
TTN035	22.877	121.228	310	A900	0814	14243
TTN035	22.878	121.228	238	SMTA	1 1424	18211
TTN035	22.877	121.228	579	NANO	1 1821	99999
TTN036	22.797	121.186	365	A900	9411	08140
TTN036	22.795	121.195	365	A900	0814	14243
TTN036	22.795	121.194	240	SMTA	1 1424	99999
TTN037	22.533	120.959	341	A900	9411	08140
TTN037	22.532	120.967	341	A900	0814	15231
TTN037	22.532	120.967	327	SMTA	1 1523	18211
TTN037	22.532	120.967	591	NANO	1 1821	99999
TTN038	22.463	120.933	323	A900	9411	08140
TTN038	22.462	120.941	323	A900	0814	15231
TTN038	22.462	120.941	299	SMTA	1 1523	99999
TTN040	23.15	121.199	256	IDS	9907	03220
TTN040	23.15	121.199	096	CV57	1 0322	08140
TTN040	23.148	121.207	096	CV57	1 0814	19150
TTN041	23.133	121.117	255	IDS	9907	03220
TTN041	23.133	121.117	100	CV57	1 0322	08140
TTN041	23.132	121.125	100	CV57	1 0814	19150
TTN041	23.132	121.125	363	SMTA	1 1915	99999
TTN042	23.0	121.277	262	IDS	9907	03213
TTN042	23.0	121.277	094	CV57	1 0322	08140
TTN042	22.998	121.285	094	CV57	1 0814	19141
TTN042	22.998	121.285	378	SMTA	1 1914	99999
TTN043	23.028	121.323	263	IDS	9907	03212
TTN043	23.028	121.323	093	CV57	1 0321	08140
TTN043	23.027	121.331	093	CV57	1 0814	99999
TTN044	23.007	121.166	251	IDS	9907	03220
TTN044	23.007	121.166	099	CV57	1 0322	08140
TTN044	23.005	121.174	099	CV57	1 0814	99999
TTN045	22.975	121.148	252	IDS	9907	01222
TTN045	22.975	121.148	542	A900	0122	08140
TTN045	22.973	121.156	542	A900	0814	14231
TTN045	22.973	121.156	190	SMTA	1 1423	18211
TTN045	22.973	121.156	465	NANO	1 1821	99999
TTN046	22.963	121.233	249	IDS	9907	03213
TTN046	22.963	121.233	116	CV57	1 0322	08140
TTN046	22.962	121.241	116	CV57	1 0814	19141
TTN046	22.962	121.241	293	SMTA	1 1914	99999
TTN047	22.84	121.13	254	IDS	9907	01222
TTN047	22.84	121.13	541	A900	0122	08140
TTN047	22.838	121.138	541	A900	0814	14232
TTN047	22.838	121.138	167	SMTA	1 1423	99999
TTN048	22.773	121.084	245	IDS	9907	01222
TTN048	22.773	121.084	534	A900	0122	08140
TTN048	22.772	121.092	534	A900	0814	14232
TTN048	22.772	121.091	180	SMTA	1 1423	99999
TTN049	22.732	121.099	218	IDS	9907	03213
TTN049	22.732	121.099	098	CV57	1 0322	08140
TTN049	22.73	121.107	098	CV57	1 0814	99999
TTN050	22.673	121.029	243	IDS	9907	01222
TTN050	22.673	121.029	533	A900	0122	08140
TTN050	22.672	121.037	533	A900	0814	14243
TTN050	22.672	121.037	229	SMTA	1 1424	99999
TTN051	23.188	121.017	301	A900	9808	08140
TTN051	23.187	121.025	301	A900	0814	08212
TTN051	23.187	121.025	212	SMTA	0821	09212
TTN051	23.187	121.025	500	SMTA	0921	99999
TTN052	22.597	120.954	353	A900	1 9808	08140
TTN052	22.595	120.962	353	A900	1 0814	08211
TTN052	22.595	120.962	236	SMTA	1 0821	09221
TTN052	22.595	120.962	212	SMTA	1 0922	99999
TTN053	22.382	120.849	331	A900	1 9808	98112
TTN053	22.382	120.849	382	A900	1 0117	05242
TTN053	22.382	120.849	382	A900	1 0524	08140
TTN053	22.38	120.857	382	A900	1 0814	08211
TTN053	22.382	120.856	490	SMTA	1 0821	99999
TTN054	22.767	121.137	536	A900	1 0123	06210
TTN055	22.675	121.461	441	A900	1 0424	08140
TTN055	22.673	121.469	441	A900	1 0814	09201
TTN055	22.673	121.469	298	SMTA	1 0920	15230
TTN055	22.673	121.469	127	SMTA	1 1622	19151
TTN055	22.673	121.469	169	SMTA	1 1915	99999
TTN056	22.763	121.153	142	CV57	1 0816	19150
TTN056	22.763	121.153	322	SMTA	1 1915	99999
TTN057	23.025	121.33	526	NANO	1 1821	99999
TTN058	22.31	120.865	543	SMTA	1 1914	99999
TTN059	22.905	121.13	319	SMTA	1 1915	99999
TTN060	22.338	120.888	310	SMTA	1 1914	99999
TTN061	23.148	121.206	437	SMTA	1 1915	99999
KNM001	24.45	118.443	325	A900	1 9412	03241
KNM002	24.408	118.281	325	A900	1 0324	08140
KNM002	24.407	118.289	325	A900	1 0814	08212
KNM002	24.407	118.289	204	SMTA	1 0821	99999
KNM003	24.458	118.322	299	SMTA	1 0623	07150
KNM003	24.458	118.322	536	A900	1 0715	08140
KNM003	24.457	118.329	536	A900	1 0814	19152
KNM003	24.457	118.329	100	SMTA	1 1915	99999
MSU001	26.17	119.915	556	A900	1 0323	06161
MSU001	26.17	119.915	426	A900	1 0616	08140
MSU001	26.168	119.923	426	A900	1 0814	09192
MSU001	26.168	119.923	195	SMTA	1 0919	99999
MSU002	26.148	119.931	248	SMTA	1 0623	08140
MSU002	26.147	119.939	248	SMTA	1 0814	99999
MTN004	24.278	120.931	631	K2	0215	04242
MTN101	25.272	121.575	216	IDS	0414	05131
MTN101	25.272	121.575	207	A900	0513	06163
MTN101	25.272	121.575	217	A900	0617	08140
MTN101	25.267	121.593	217	A900	1 0814	09210
MTN101	25.267	121.593	031	A900	0913	09162
MTN102	25.262	121.514	225	IDS	0414	05131
MTN102	25.262	121.514	110	A900	0513	08140
MTN102	25.258	121.53	110	A900	1 0814	08192
MTN103	25.225	121.476	257	IDS	0414	05131
MTN103	25.225	121.476	060	A900	0513	08140
MTN103	25.223	121.484	060	A900	1 0814	09131
MTN103	25.223	121.484	029	A900	0913	09162
MTN104	25.108	121.548	260	IDS	0414	05131
MTN104	25.108	121.548	106	A900	0513	05201
MTN104	25.108	121.548	050	A900	0520	08140
MTN104	25.105	121.564	050	A900	0814	09191
MTN104	25.105	121.564	013	A900	1014	99999
MTN104	25.105	121.564	140	NANO	1413	99999
MTN105	24.84	121.521	263	IDS	0415	05131
MTN105	24.84	121.521	051	A900	0513	06163
MTN105	24.84	121.521	105	A900	0617	08140
MTN105	24.838	121.528	105	A900	0814	13142
MTN105	24.838	121.528	021	A900	1314	13181
MTN105	24.838	121.528	105	A900	1318	15141
MTN105	24.838	121.528	112	A900	1514	17240
MTN105	24.838	121.528	255	A900	1724	99999
MTN106	25.03	121.824	303	IDS	0414	05132
MTN106	25.03	121.824	162	A900	0513	06203
MTN106	25.03	121.824	177	A900	0621	08140
MTN106	25.028	121.832	177	A900	0814	08160
MTN106	25.028	121.832	114	A900	0816	13142
MTN106	25.028	121.832	110	A900	1314	14142
MTN106	25.028	121.832	017	A900	1414	99999
MTN107	25.037	121.851	223	IDS	0414	05132
MTN107	25.037	121.851	213	A900	0513	08140
MTN107	25.033	121.867	213	A900	0814	09190
MTN107	25.032	121.868	120	A900	0919	99999
MTN108	25.018	121.788	243	IDS	0414	05132
MTN108	25.018	121.788	187	A900	0513	07162
MTN108	25.018	121.788	192	A900	0716	08130
MTN108	25.018	121.788	112	A900	0813	08140
MTN108	25.015	121.804	112	A900	0814	10182
MTN108	25.015	121.804	068	A900	1018	13182
MTN109	24.912	121.367	261	IDS	0414	05131
MTN109	24.912	121.367	137	A900	0513	06203
MTN109	24.912	121.367	079	A900	0621	08140
MTN109	24.91	121.376	079	A900	0814	11141
MTN109	24.91	121.376	180	A900	1114	99999
MTN110	24.935	121.392	224	IDS	0414	05131
MTN110	24.935	121.392	117	A900	0513	05243
MTN110	24.935	121.392	208	A900	0613	08140
MTN110	24.932	121.408	208	A900	0814	13142
MTN110	24.932	121.408	020	A900	1314	16210
MTN110	24.932	121.408	084	A900	1621	99999
MTN111	24.875	121.389	291	IDS	0414	05131
MTN111	24.875	121.389	107	A900	0513	06211
MTN111	24.875	121.389	028	A900	0621	08140
MTN111	24.872	121.405	028	A900	0814	08182
MTN111	24.872	121.405	042	A900	0818	10131
MTN111	24.872	121.405	116	A900	1013	12172
MTN111	24.872	121.405	209	A900	1217	14223
MTN111	24.872	121.405	080	A900	1422	99999
MTN112	24.937	121.644	294	IDS	0414	05132
MTN112	24.937	121.644	175	A900	0513	08140
MTN112	24.933	121.66	175	A900	0814	11232
MTN112	24.933	121.66	021	A900	1123	12142
MTN113	25.212	121.635	237	IDS	0414	05131
MTN113	25.212	121.635	013	A900	0513	08140
MTN113	25.207	121.651	013	A900	1 0814	09162
MTN114	25.158	121.605	226	IDS	0414	05131
MTN114	25.158	121.605	212	A900	0513	08140
MTN114	25.175	121.621	212	A900	1 0814	09191
MTN114	25.175	121.621	050	A900	1213	14142
MTN114	25.175	121.621	012	A900	1414	18210
MTN114	25.175	121.621	449	A900	1821	99999
MTN115	25.108	121.829	250	IDS	0414	05132
MTN115	25.108	121.829	025	A900	0513	08140
MTN115	25.105	121.845	025	A900	0814	13142
MTN115	25.105	121.845	062	A900	1314	13181
MTN115	25.105	121.845	027	A900	1318	18211
MTN115	25.105	121.845	253	A900	1821	99999
MTN116	25.005	121.731	005	A900	0416	08140
MTN116	25.002	121.747	005	A900	0814	09230
MTN116	25.002	121.747	191	A900	0923	10182
MTN116	25.002	121.747	202	A900	1018	11172
MTN116	25.002	121.747	111	A900	1 1117	14151
MTN116	25.002	121.747	407	NANO	1 1415	99999
MTN117	25.16	121.469	204	A900	0618	08140
MTN117	25.158	121.477	204	A900	0814	10171
MTN117	25.158	121.477	091	A900	1017	99999
MTN118	25.132	121.409	258	A900	0618	08140
MTN118	25.128	121.418	258	A900	0814	10141
MTN118	25.128	121.418	001	A900	1014	14152
MTN118	25.128	121.418	412	NANO	1 1415	99999
MTN120	25.083	121.421	111	A900	0618	07193
MTN120	25.083	121.421	179	A900	0719	08140
MTN120	25.082	121.436	179	A900	0814	11231
MTN120	25.082	121.436	173	A900	1123	99999
MTN121	25.042	121.618	262	A900	0617	08140
MTN121	25.037	121.641	262	A900	0814	08182
MTN121	25.037	121.641	066	A900	0818	08221
MTN121	25.037	121.641	187	A900	0822	11141
MTN121	25.037	121.641	011	A900	1114	17213
MTN121	25.037	121.641	432	A900	1721	18210
MTN121	25.037	121.641	165	A900	1821	99999
MTN122	24.855	121.429	015	A900	0513	08140
MTN122	24.853	121.437	015	A900	1 0814	14152
MTN122	24.853	121.437	402	NANO	1 1415	99999
MTN123	24.938	121.532	137	A900	0717	08140
MTN123	24.933	121.547	137	A900	1 0814	14151
MTN123	24.933	121.547	393	NANO	1 1415	99999
MTN124	24.782	121.477	172	A900	0717	08140
MTN124	24.777	121.502	172	A900	0814	08190
MTN124	24.777	121.502	063	A900	0817	09172
MTN125	24.84	121.632	209	A900	0617	08140
MTN125	24.837	121.648	209	A900	0814	09221
MTN125	24.837	121.648	141	NANO	1 1224	14242
MTN125	24.837	121.648	314	NANO	1 1424	17163
MTN125	24.837	121.648	141	NANO	1 1824	99999
MTN126	25.017	121.617	182	A900	0717	08140
MTN126	25.013	121.644	182	A900	0814	08230
MTN126	25.013	121.644	067	A900	0823	14132
MTN126	25.013	121.644	038	A900	1413	99999
MTN127	24.608	121.425	160	A900	0716	08140
MTN127	24.59	121.412	160	A900	0814	09151
MTN127	24.59	121.412	110	A900	1015	11230
MTN127	24.59	121.412	204	A900	1123	12241
MTN127	24.59	121.412	184	NANO	1 1224	99999
MTN128	24.518	121.592	091	A900	0716	08140
MTN128	24.51	121.611	091	A900	0814	10160
MTN128	24.51	121.611	258	A900	1016	12190
MTN128	24.51	121.611	062	A900	1219	12241
MTN128	24.51	121.611	126	NANO	1 1224	99999
MTN129	24.483	121.425	109	A900	0721	08140
MTN129	24.487	121.427	109	A900	0814	99999
MTN130	24.58	121.66	006	A900	0717	08140
MTN130	24.577	121.676	006	A900	0814	99999
MTN131	24.593	121.794	076	A900	0717	08140
MTN131	24.59	121.811	076	A900	0814	12230
MTN131	24.59	121.811	172	A900	1223	13223
MTN131	24.59	121.811	204	A900	1322	16151
MTN131	24.59	121.811	061	A900	1615	99999
MTN132	24.58	121.082	074	A900	0717	08140
MTN132	24.575	121.106	074	A900	0814	12241
MTN132	24.575	121.106	209	NANO	1 1224	13191
MTN132	24.575	121.106	165	NANO	1 1319	13201
MTN132	24.575	121.106	209	NANO	1 1320	99999
MTN133	24.652	121.126	072	A900	0717	08140
MTN133	24.625	121.148	072	A900	0814	12241
MTN133	24.625	121.148	116	NANO	1 1224	99999
MTN134	24.578	121.303	186	A900	1 0824	14151
MTN134	24.578	121.303	414	NANO	1 1415	99999
MTN135	24.763	121.571	062	A900	0623	08140
MTN135	24.758	121.588	062	A900	0814	10160
MTN135	24.758	121.588	211	A900	1016	11233
MTN135	24.758	121.588	112	A900	1 1124	14152
MTN135	24.758	121.588	410	NANO	1 1415	99999
MTN136	24.505	121.113	031	A900	0916	12223
MTN136	24.505	121.113	151	A900	1222	14141
MTN136	24.505	121.113	081	A900	1414	15132
MTN136	24.505	121.113	065	A900	1513	15231
MTN136	24.505	121.113	022	A900	1523	99999
MTN137	24.66	121.294	102	A900	0717	08140
MTN137	24.66	121.301	102	A900	0814	08181
MTN137	24.66	121.301	162	A900	0818	13151
MTN137	24.66	121.301	032	A900	1 1315	14151
MTN137	24.66	121.301	411	NANO	1 1415	99999
MTN138	24.737	121.35	080	A900	1 0920	14151
MTN138	24.737	121.35	418	NANO	1 1415	99999
MTN139	24.65	121.475	003	A900	0915	14152
MTN139	24.65	121.475	424	NANO	1 1415	99999
MTN140	24.493	121.536	068	A900	1 0814	08241
MTN140	24.493	121.536	049	A900	1 0824	13223
MTN140	24.493	121.536	202	A900	1322	14181
MTN140	24.493	121.536	240	A900	1418	17152
MTN140	24.493	121.536	260	A900	1715	99999
MTN141	24.317	121.293	144	A900	1 0814	18222
MTN141	24.317	121.293	077	A900	1822	99999
MTN142	24.778	121.115	235	A900	0717	08140
MTN142	24.777	121.123	235	A900	1 0814	13241
MTN142	24.777	121.123	338	NANO	1 1324	99999
MTN143	24.762	121.192	207	A900	0717	08140
MTN143	24.758	121.2	207	A900	0814	08222
MTN143	24.758	121.2	241	A900	0822	10230
MTN143	24.758	121.2	119	A900	1023	17203
MTN143	24.758	121.2	526	A900	1720	19161
MTN143	24.758	121.2	418	A900	1916	99999
MTN144	24.175	121.377	202	A900	1 0814	08202
MTN144	24.175	121.377	262	A900	1 0820	10162
MTN144	24.175	121.377	005	A900	1 1016	10162
MTN145	24.18	121.312	260	A900	0814	09210
MTN145	24.18	121.312	056	A900	0921	12210
MTN145	24.18	121.312	116	A900	1221	14151
MTN145	24.18	121.312	423	NANO	1 1415	99999
MTN146	24.255	121.26	173	A900	0814	09192
MTN146	24.255	121.26	212	A900	0919	18222
MTN146	24.255	121.26	430	A900	1822	99999
MTN147	24.202	121.007	225	A900	0814	09230
MTN147	24.202	121.007	140	A900	0923	13152
MTN147	24.202	121.006	076	A900	1315	99999
MTN148	24.17	120.896	124	A900	0814	12152
MTN148	24.17	120.896	014	A900	1215	99999
MTN149	24.213	121.472	218	A900	0717	08140
MTN149	24.208	121.49	218	A900	0814	08232
MTN150	24.227	120.805	180	A900	0814	08162
MTN150	24.227	120.805	121	A900	0816	12232
MTN150	24.227	120.805	043	A900	1223	99999
MTN151	24.185	120.748	188	A900	0814	11161
MTN151	24.185	120.748	098	A900	1116	99999
MTN152	24.998	121.569	182	A900	0824	10220
MTN152	24.998	121.569	093	A900	1022	14192
MTN152	25.0	121.568	088	A900	1419	99999
MTN153	24.713	121.269	166	A900	0923	99999
MTN154	22.995	120.633	093	A900	0814	10220
MTN154	22.995	120.633	209	A900	1024	12160
MTN154	22.995	120.633	079	A900	1216	12231
MTN154	22.995	120.633	188	A900	1 1223	14151
MTN154	22.995	120.633	415	NANO	1 1415	99999
MTN155	23.073	120.673	018	A900	0814	08240
MTN155	23.073	120.673	102	A900	0824	10212
MTN155	23.073	120.673	042	A900	1021	12242
MTN155	23.073	120.673	208	NANO	1 1224	99999
MTN156	23.252	120.82	150	A900	0814	09240
MTN156	23.252	120.82	194	A900	1021	10241
MTN156	23.252	120.82	027	A900	1024	11212
MTN156	23.252	120.82	182	A900	1 1121	14151
MTN156	23.252	120.82	425	NANO	1 1415	99999
MTN157	23.28	120.917	029	A900	0814	08202
MTN157	23.277	120.903	097	A900	0820	99999
MTN158	23.248	120.986	161	A900	1 0814	14152
MTN158	23.248	120.986	427	NANO	1 1415	99999
MTN159	23.175	121.25	199	A900	0824	13152
MTN159	23.175	121.25	079	A900	1315	19150
MTN159	23.175	121.25	015	A900	1915	99999
MTN160	24.207	121.452	024	A900	1 0814	14151
MTN160	24.205	121.452	431	NANO	1 1415	99999
MTN161	24.02	121.133	205	A900	0814	18221
MTN161	24.02	121.133	394	A900	1822	99999
MTN162	24.085	121.174	020	A900	0814	12241
MTN162	24.085	121.174	168	NANO	1 1224	99999
MTN163	24.007	121.424	201	A900	0814	14220
MTN163	24.007	121.424	046	A900	1422	99999
MTN164	24.007	121.416	158	A900	0814	99999
MTN166	24.122	121.157	013	A900	0913	09210
MTN166	24.122	121.157	082	A900	1 0921	14151
MTN166	24.122	121.157	426	NANO	1 1415	99999
MTN167	23.958	121.005	029	A900	0916	11161
MTN167	23.958	121.005	213	A900	1116	11202
MTN167	23.958	121.005	191	A900	1120	11233
MTN167	23.958	121.005	060	A900	1123	12241
MTN167	23.958	121.005	118	NANO	1 1224	99999
MTN168	24.192	121.384	262	A900	1016	10202
MTN168	24.192	121.384	075	A900	1020	11211
MTN168	24.192	121.384	117	A900	1121	99999
MTN169	24.147	121.189	260	A900	0923	17150
MTN169	24.147	121.189	153	A900	1715	99999
MTN170	23.765	120.856	122	A900	1 0921	14151
MTN170	23.765	120.856	416	NANO	1 1415	99999
MTN171	24.0	121.079	059	A900	1 0921	14151
MTN171	24.0	121.079	406	NANO	1 1415	99999
MTN172	24.247	121.244	225	A900	0923	10152
MTN172	24.247	121.244	063	A900	1 1015	14151
MTN172	24.247	121.244	399	NANO	1 1415	99999
MTN173	24.208	121.23	032	A900	0923	11161
MTN173	24.208	121.23	225	A900	1116	99999
MTN174	24.375	121.305	213	A900	0923	10152
MTN174	24.375	121.305	150	A900	1015	11210
MTN174	24.375	121.305	029	A900	1121	11240
MTN174	24.375	121.305	110	A900	1124	12241
MTN174	24.375	121.305	147	NANO	1 1224	99999
MTN175	24.367	121.339	165	A900	0923	18161
MTN175	24.367	121.339	007	A900	1816	99999
MTN176	24.465	120.941	118	A900	1 1123	14151
MTN176	24.465	120.94	417	NANO	1 1415	99999
MTN177	24.41	120.903	207	A900	1115	16201
MTN177	24.41	120.903	063	A900	1620	99999
MTN178	24.352	120.866	241	A900	1115	18211
MTN178	24.352	120.866	539	NANO	1 1821	99999
MTN179	24.358	120.947	194	A900	1123	18220
MTN179	24.358	120.947	476	A900	1822	99999
MTN180	24.388	120.971	237	A900	1 1115	14151
MTN180	24.388	120.971	434	NANO	1 1415	99999
MTN181	24.535	121.526	021	A900	1215	12241
MTN181	24.535	121.526	188	NANO	1 1224	99999
MTN182	24.232	121.09	261	NANO	1 1524	17243
MTN182	24.232	121.09	259	NANO	1 1813	99999
MND001	24.233	120.803	499	A900	0114	08140
MND001	24.232	120.812	499	A900	0814	99999
MND002	22.797	120.35	477	A900	0114	08140
MND002	22.797	120.358	477	A900	1 0814	99999
MND003	25.08	121.531	482	A900	0114	08140
MND003	25.082	121.538	482	A900	1 0814	99999
MND004	22.677	120.274	486	A900	0114	08140
MND004	22.673	120.281	486	A900	1 0814	99999
MND005	24.257	120.626	489	A900	0114	08140
MND005	24.255	120.634	489	A900	0814	99999
MND006	24.018	121.615	497	A900	0114	08140
MND006	24.015	121.623	497	A900	1 0814	99999
MND007	24.148	120.687	507	A900	0114	08140
MND007	24.147	120.695	507	A900	1 0814	99999
MND008	22.612	120.309	487	A900	0114	08140
MND008	22.608	120.317	487	A900	0814	99999
MND009	25.093	121.38	493	A900	0114	08140
MND009	25.093	121.388	493	A900	1 0814	99999
MND010	24.18	120.664	498	A900	0114	08140
MND010	24.178	120.672	498	A900	0814	99999
MND011	23.148	120.346	053	CV57	1 0223	08140
MND011	23.147	120.354	053	CV57	1 0814	99999
MND012	22.052	120.706	055	CV57	1 0223	08140
MND012	22.05	120.714	055	CV57	1 0814	99999
MND013	23.507	120.804	052	CV57	1 0223	08140
MND013	23.505	120.813	052	CV57	1 0814	99999
MND014	24.603	121.864	059	CV57	1 0224	08140
MND014	24.602	121.872	059	CV57	1 0814	99999
MND015	25.05	121.582	057	CV57	1 0223	08140
MND015	25.045	121.591	057	CV57	1 0814	99999
MND016	23.978	121.608	060	CV57	1 0224	08140
MND016	23.977	121.616	060	CV57	1 0814	99999
MND017	23.483	120.446	051	CV57	1 0223	08140
MND017	23.482	120.455	051	CV57	1 0814	99999
MND018	23.013	120.206	054	CV57	1 0223	08140
MND018	23.012	120.214	054	CV57	1 0814	99999
MND019	22.63	120.268	056	CV57	1 0223	08140
MND019	22.628	120.276	056	CV57	1 0814	99999
MND020	24.88	121.26	058	CV57	1 0223	08140
MND020	24.878	121.265	058	CV57	1 0814	99999
MND021	25.037	121.413	078	CV57	1 0322	08140
MND021	25.035	121.421	078	CV57	1 0814	99999
MND022	22.153	120.879	141	CV57	1 0323	08140
MND022	22.163	120.886	141	CV57	1 0814	99999
MND023	24.238	120.618	143	CV57	1 0323	08140
MND023	24.232	120.619	143	CV57	1 0814	99999
MND024	23.02	120.325	142	CV57	1 0322	07231
MND025	24.025	121.596	575	A900	1 0516	08140
MND025	24.027	121.589	575	A900	1 0814	99999
MND026	24.8	121.818	345	A900	1 0923	99999
TRB001	25.048	121.509	559	A900	1 0124	02211
TRB001	25.048	121.509	252	IDSA	1 0218	03152
